year,doi,title,authors,number.authors,citations,source.pages.count
2000,10.1118/1.598936,Modeling photon output caused by backscattered radiation into the monitor chamber from collimator jaws using a Monte Carlo technique,"Liu, HH ; Mackie, TR ; McCullough, EC",3,51,8
2000,10.1118/1.598937,"Thermal and SAR characterization of multielement dual concentric conductor microwave applicators for hyperthermia, a theoretical investigation","Rossetto, F ; Diederich, CJ ; Stauffer, PR",3,40,9
2000,10.1118/1.598938,Advanced single-slice rebinning in cone-beam spiral CT,"Kachelriess, M ; Schaller, S ; Kalender, WA",3,124,19
2000,10.1118/1.598941,<i>In vivo</i> biodistribution of <SUP>125</SUP>IPIP and internal dosimetry of <SUP>123</SUP>IPIP radioiodinated agents selective to the muscarinic acetylcholinergic receptor complex,"Breeden, WK ; Hamby, DM ; Carey, JE ; Eckerman, KF ; McPherson, DW ; Knapp, FF",6,3,9
2000,10.1118/1.598942,Intraoperative ultrasound for guidance and tissue shift correction in image-guided neurosurgery,"Comeau, RM ; Sadikot, AF ; Fenster, A ; Peters, TM",4,208,14
2000,10.1118/1.598943,Near-infrared study of fluctuations in cerebral hemodynamics during rest and motor stimulation: Temporal analysis and spatial mapping,"Toronov, V ; Franceschini, MA ; Filiaci, M ; Fantini, S ; Wolf, M ; Michalos, A ; Gratton, E",7,143,15
2000,10.1118/1.598948,Calculation of effective dose,"McCollough, CH ; Schueler, BA",2,206,10
2000,10.1118/1.598949,Effective doses to patients undergoing thoracic computed tomography examinations,"Huda, W ; Scalzetti, EM ; Roskopf, M",3,114,7
2000,10.1118/1.598950,An edge spread technique for measurement of the scatter-to-primary ratio in mammography,"Cooper, VN ; Boone, JM ; Seibert, JA ; Pellot-Barakat, CJ",4,53,9
2000,10.1118/1.598996,Using light sensitometry to evaluate mammography film performance,"West, MS ; Spelic, DC",2,9,7
2000,10.1118/1.598951,High temporal resolution for multislice helical computed tomography,"Taguchi, K ; Anno, H",2,93,12
2000,10.1118/1.598952,A <i>z</i> gain nonuniformity correction for multislice volumetric CT scanners,"Besson, G ; Hu, H ; Xie, M ; He, D ; Seidenschnur, G ; Bromberg, N",6,0,12
2000,10.1118/1.598953,A localization algorithm and error analysis for stereo x-ray image guidance,"Jiang, HY ; Liu, H ; Wang, G ; Chen, W ; Fajardo, LL",5,10,9
2000,10.1118/1.598954,Anthropomorphic versus geometric chest phantoms: A comparison of scatter properties,"Baydush, AH ; Ghem, WC ; Floyd, CE",3,10,4
2000,10.1118/1.598955,Characterization of a fluoroscopic imaging system for kV and MV radiography,"Drake, DG ; Jaffray, DA ; Wong, JW",3,20,8
2000,10.1118/1.598956,Lens distortion in optically coupled digital x-ray imaging,"Liu, H ; Jiang, HY ; Fajardo, LL ; Karellas, A ; Chen, WR",5,9,7
2000,10.1118/1.598957,Photon scatter in portal images: Accuracy of a fluence based pencil beam superposition algorithm,"McCurdy, BMC ; Pistorius, S",2,22,10
2000,10.1118/1.598958,Slit x-ray beam primary dose profiles determined by analytical transport of Compton recoil electrons,"van't Veld, AA ; van Luijk, P ; Praamstra, F ; van der Hulst, PC",4,4,12
2000,10.1118/1.598959,Patient-dependent beam-modifier physics in Monte Carlo photon dose calculations,"von Wittenau, AES ; Bergstrom, PM ; Cox, LJ",3,26,13
2000,10.1118/1.598989,"Intensity modulation delivery techniques: ""Step & shoot"" MLC auto-sequence versus the use of a modulator","Chang, SX ; Cullip, TJ ; Deschesne, KM",3,59,12
2000,10.1118/1.598960,Dose calculation and verification of intensity modulation generated by dynamic multileaf collimators,"Papatheodorou, S ; Rosenwald, JC ; Zefkili, S ; Murillo, MC ; Drouard, J ; Gaboriaud, G",6,23,12
2000,10.1118/1.598961,A dosimetric leaf-setting strategy for shaping radiation fields using a multileaf collimator,"Ma, LJ ; Yu, C ; Sarfaraz, M",3,6,6
2000,10.1118/1.598962,A practical technique for verification of three-dimensional conformal dose distributions in stereotactic radiosurgery,"Robar, JL ; Clark, BG",2,32,10
2000,10.1118/1.598963,Truncation of blood curves to enhance imaging and therapy with monoclonal antibodies,"Williams, LE ; Liu, A ; Wu, AM ; Yazaki, PJ ; Yamauchi, DM ; Lopatin, G ; Raubitschek, AA ; Wong, JYC",8,3,7
2000,10.1118/1.598964,Optimization of radiosurgery treatment planning via mixed integer programming,"Lee, EK ; Fox, T ; Crocker, I",3,43,10
2000,10.1118/1.598965,Application of radiosurgery principles to a target in the breast: A dosimetric study,"Jozsef, G ; Luxton, G ; Formenti, SC",3,23,6
2000,10.1118/1.598966,A systematic evaluation of air cavity dose perturbation in megavoltage x-ray beams,"Li, XA ; Yu, C ; Holmes, T",3,48,7
2000,10.1118/1.598967,A method to check the accuracy of dose computation using quality index: Application to scatter contribution in high energy photon beams,"Caneva, S ; Rosenwald, JC ; Zefkili, S",3,5,7
2000,10.1118/1.598968,In-phantom response of LiF TLD-100 for dosimetry of <SUP>192</SUP>Ir HDR source,"Pradhan, AS ; Quast, U",2,33,5
2000,10.1118/1.598969,A manual algorithm for computing dwell times for two-catheter endobronchial treatments using HDR brachytherapy,"Ezzell, GA",1,4,4
2000,10.1118/1.598970,Generation of uniformly distributed dose points for anatomy-based three-dimensional dose optimization methods in brachytherapy,"Lahanas, M ; Baltas, D ; Giannouli, S ; Milickovic, N ; Zamboglou, N",5,26,13
2000,10.1118/1.598995,Catheter autoreconstruction in computed tomography based brachytherapy treatment planning,"Milickovic, N ; Giannouli, S ; Baltas, D ; Lahanas, M ; Kolotas, C ; Zamboglou, N ; Uzunoglu, N",7,20,11
2000,10.1118/1.598971,Dosimetric effects of needle divergence in prostate seed implant using <SUP>125</SUP>I and <SUP>103</SUP>Pd radioactive seeds,"Nath, S ; Chen, Z ; Yue, N ; Trumpore, S ; Peschel, R",5,102,9
2000,10.1118/1.598972,Isotope choice and the effect of edema on prostate brachytherapy dosimetry,"Butler, WM ; Merrick, GS ; Dorsey, AT ; Lief, JH",4,19,9
2000,10.1118/1.598990,"Monte Carlo-aided dosimetry of the symmetra model I25,S06 <SUP>125</SUP>I, interstitial brachytherapy seed","Hedtjärn, H ; Carlsson, GA ; Williamson, JF",3,58,10
2000,10.1118/1.598973,Monte Carlo modeling of radiation dose distributions in intravascular radiation therapy,"Stabin, MG ; Konijnenberg, M ; Knapp, FF ; Spencer, RH",4,22,7
2000,10.1118/1.598991,Dosimetric characteristics of the InterSource<SUP>103</SUP> palladium brachytherapy source,"Meigooni, AS ; Sowards, K ; Soldano, M",3,45,8
2000,10.1118/1.598974,High resolution computed tomography and MRI for monitoring lung tumor growth in mice undergoing radioimmunotherapy: Correlation with histology,"Kennel, SJ ; Davis, IA ; Branning, J ; Pan, HJ ; Kabalka, GW ; Paulus, MJ",6,72,7
2000,10.1118/1.598975,Monte Carlo calculations and experimental measurements of dosimetry parameters of a new <SUP>103</SUP>Pd source,"Li, ZF ; Palta, JR ; Fan, JJ",3,35,5
2000,10.1118/1.598976,"What is the best proton energy for accelerator-based BNCT using the <SUP>7</SUP>Li(<i>p</i>,<i>n</i>)<SUP>7</SUP>Be reaction?","Allen, DA ; Beynon, TD",2,17,6
2000,10.1118/1.598977,Radiobiological significance of beamline dependent proton energy distributions in a spread-out Bragg peak,"Paganetti, H ; Goitein, M",2,41,8
2000,10.1118/1.598978,A variable speed translating couch technique for total body irradiation,"Chrétien, M ; Côté, C ; Blais, R ; Brouard, L ; Roy-Lacroix, L ; Larochelle, M ; Roy, R ; Pouliot, J",8,29,4
2000,10.1118/1.598979,Theoretical study of temperature elevation at muscle/bone interface during ultrasound hyperthermia,"Lin, WL ; Liauh, CT ; Chen, YY ; Liu, HC ; Shieh, MJ",5,24,10
2000,10.1118/1.598980,Magnetic resonance imaging of thermal coagulation effects in a phantom for calibrating thermal therapy devices,"Bouchard, LS ; Bronskill, MJ",2,37,5
2000,10.1118/1.598992,Saturation current and collection efficiency for ionization chambers in pulsed beams,"DeBlois, F ; Zankowski, C ; Podgorsak, EB",3,41,10
2000,10.1118/1.598993,New water equivalent liquid scintillation solutions for 3D dosimetry,"Kirov, AS ; Shrinivas, S ; Hurlbut, C ; Dempsey, JF ; Binns, WR ; Poblete, JL",6,24,9
2000,10.1118/1.598981,Comparison of trabecular bone architecture in young and old bones,"Tabor, Z ; Rokita, E",2,13,9
2000,10.1118/1.598982,Depth-segmented detector for x-ray absorptiometry,"Stevens, GM ; Pelc, NJ",2,10,11
2000,10.1118/1.598984,Scanning thermoacoustic tomography in biological tissue,"Ku, G ; Wang, LHV",2,130,8
2000,10.1118/1.598998,American radium engenders telecurie therapy during World War I,"Robison, R",1,4,5
2000,10.1118/1.598999,Clinical reference dosimetry: Comparison between AAPM TG-21 and TG-51 protocols,"Ding, GX ; Cygler, JE ; Kwok, CB",3,19,9
2000,10.1118/1.599000,The impact of fluctuations in intensity patterns on the number of monitor units and the quality and accuracy of intensity modulated radiotherapy,"Mohan, R ; Arnfield, M ; Tong, SD ; Wu, QW ; Siebers, J",5,111,12
2000,10.1118/1.599001,Beam orientation optimization in intensity-modulated radiation treatment planning,"Pugachev, AB ; Boyer, AL ; Xing, L",3,95,8
2000,10.1118/1.599002,Intensity modulated radiotherapy with charged particle beams: Studies of inverse treatment planning for rotation therapy,"Oelfke, U ; Bortfeld, T",2,35,12
2000,10.1118/1.599003,An analysis of the relationship between radiosensitivity and volume effects in tumor control probability modeling,"Buffa, FM ; Fenwick, JD ; Nahum, AE",3,18,8
2000,10.1118/1.599004,The impact of electron transport on the accuracy of computed dose,"Arnfield, MR ; Siantar, CH ; Siebers, J ; Garmon, P ; Cox, L ; Mohan, R",6,118,9
2000,10.1118/1.599005,Experimental measurements of dosimetric parameters on the transverse axis of a new <SUP>125</SUP>I source,"Li, ZF ; Fan, JJ ; Palta, JR",3,24,6
2000,10.1118/1.599006,Feasibility of linear arrays for interstitial ultrasound thermal therapy,"Chopra, R ; Bronskill, MJ ; Foster, FS",3,29,6
2000,10.1118/1.599013,<i>In vivo</i> dosimetry:: Intercomparison between <i>p</i>-type based and <i>n</i>-type based diodes for the 16-25 MV energy range,"Jornet, N ; Ribas, M ; Eudaldo, T",3,31,7
2000,10.1118/1.599007,Monte Carlo validation in diagnostic radiological imaging,"Boone, JM ; Buonocore, MH ; Cooper, VN",3,44,11
2000,10.1118/1.599008,Stereomammography: Evaluation of depth perception using a virtual 3D cursor,"Goodsitt, MM ; Chan, HP ; Hadjiiski, L",3,17,6
2000,10.1118/1.599009,Cone-beam computed tomography with a flat-panel imager: Initial performance characterization,"Jaffray, DA ; Siewerdsen, JH",2,476,13
2000,10.1118/1.599010,Performance of a 41X41-cm<SUP>2</SUP> amorphous silicon flat panel x-ray detector for radiographic imaging applications,"Granfors, PR ; Aufrichtig, R",2,204,8
2000,10.1118/1.599014,Accuracy and variability assessment of a semiautomatic technique for segmentation of the carotid arteries from three-dimensional ultrasound images,"Gill, JD ; Ladak, HM ; Steinman, DA ; Fenster, A",4,73,10
2000,10.1118/1.599015,Direct measurement of mammographic x-ray spectra using a CdZnTe detector,"Matsumoto, M ; Yamamoto, A ; Honda, I ; Taniguchi, A ; Kanamori, H",5,51,13
2000,10.1118/1.599016,Improved image quality in digital mammography with image processing,"Baydush, AH ; Floyd, CE",2,27,6
2000,10.1118/1.599017,Feature selection and classifier performance in computer-aided diagnosis: The effect of finite sample size,"Sahiner, B ; Chan, HP ; Petrick, N ; Wagner, RF ; Hadjiiski, L",5,106,14
2000,10.1118/1.599018,Implementation of a Tc-99m and Ce-139 scanning line source for attenuation correction in SPECT using a dual opposing detector scintillation camera,"du Raan, H ; du Toit, PD ; van Aswegen, A ; Lötter, MG ; Herbst, CP ; van der Walt, TN ; Otto, AC",7,10,12
2000,10.1118/1.599019,Design and evaluation of an LSO PET detector for breast cancer imaging,"Doshi, NK ; Shao, YP ; Silverman, RW ; Cherry, SR",4,92,9
2000,10.1118/1.599020,Methods to determine the fluorescence and auger spectra due to decay of radionuclides or due to a single atomic-subshell ionization and comparisons with experiments,"Stepanek, J",1,21,11
2000,10.1118/1.599021,Absorbed fractions in a voxel-based phantom calculated with the MCNP-4B code,"Yoriyaz, H ; dos Santos, A ; Stabin, MG ; Cabezas, R",4,55,8
2000,10.1118/1.599022,Functional magnetic resonance imaging aided radiation treatment planning,"Liu, WC ; Schulder, M ; Narra, V ; Kalnin, AJ ; Cathcart, C ; Jacobs, A ; Lange, G ; Holodny, AI",8,26,10
2000,10.1118/1.599023,Inverse planning incorporating organ motion,"Li, JG ; Xing, L",2,95,6
2000,10.1118/1.599024,Photon dose calculation of a three-dimensional treatment planning system compared to the Monte Carlo code BEAM,"Francescon, P ; Cavedon, C ; Reccanello, S ; Cora, S",4,50,9
2000,10.1118/1.599025,Quality assurance for a treatment planning system in scanned ion beam therapy,"Jäkel, O ; Hartmann, GH ; Karger, CP ; Heeg, P ; Rassow, J",5,43,13
2000,10.1118/1.599026,Leaf position verification during dynamic beam delivery: A comparison of three applications using electronic portal imaging,"Partridge, M ; Evans, PM ; van Herk, M ; Ploeger, LS ; Budgell, GJ ; James, HV",6,38,9
2000,10.1118/1.599027,Improvement of tomographic intensity modulated radiotherapy dose distributions using periodic shifting of arc abutment regions,"Leybovich, LB ; Dogan, N ; Sethi, A ; Krasin, MJ ; Emami, B",5,3,7
2000,10.1118/1.599028,Intensity modulated radiotherapy dose delivery error from radiation field offset inaccuracy,"Kung, JH ; Chen, GTY",2,39,6
2000,10.1118/1.599029,Dynamic and omni wedge implementation on an Elekta SL linac,"Phillips, MH ; Parsaei, H ; Cho, PS",3,7,12
2000,10.1118/1.599030,Implementation and verification of Virtual Wedge in a three-dimensional radiotherapy planning system,"Miften, M ; Zhu, XR ; Takahashi, K ; Lopez, F ; Gillin, MT",5,11,9
2000,10.1118/1.599031,Comparison of dosimetry calibration factors at the NRCC and the NIST,"Shortt, K ; Shobe, J ; Domen, S",3,17,11
2000,10.1118/1.599032,Radiochromic film dosimetry of a low energy proton beam,"Piermattei, A ; Miceli, R ; Azario, L ; Fidanzio, A ; delle Canne, S ; De Angelis, C ; Onori, S ; Pacilio, M ; Petetti, E ; Raffaele, L ; Sabini, MG",11,45,6
2000,10.1118/1.599034,Physics study of microbeam radiation therapy with PSI-version of Monte Carlo code GEANT as a new computational tool,"Stepanek, J ; Blattmann, H ; Laissue, JA ; Lyubimova, N ; Di Michiel, M ; Slatkin, DN",6,57,12
2000,10.1118/1.599035,Measurement of radiotherapy x-ray skin dose on a chest wall phantom,"Quach, KY ; Morales, J ; Butson, MJ ; Rosenfeld, AB ; Metcalfe, PE",5,112,5
2000,10.1118/1.599036,Radiation injury from x-ray exposure during brachytherapy localization,"Thomadsen, BR ; Paliwal, BR ; Petereit, DG ; Ranallo, FN",4,5,4
2000,10.1118/1.599037,An investigation of the feasibility of gadolinium for neutron capture synovectomy,"Gierga, DP ; Yanch, JC ; Shefer, RE",3,15,8
2000,10.1118/1.1286554,Magnetic fields with photon beams: Dose calculation using electron multiple-scattering theory,"Jette, D",1,31,12
2000,10.1118/1.1286555,Calculation of x-ray transmission through a multileaf collimator,"Chen, Y ; Boyer, AL ; Ma, CM",3,31,10
2000,10.1118/1.1287050,A new three-dimensional dose distribution reduction scheme for tubular organs,"Zhou, SM ; Marks, LB ; Tracton, GS ; Sibley, GS ; Light, KL ; Maguire, PD ; Anscher, MS",7,18,5
2000,10.1118/1.1287110,Compatibility of Varian 2100C gated operations with enhanced dynamic wedge and IMRT dose delivery,"Kubo, HD ; Wang, LL",2,50,7
2000,10.1118/1.1287283,Compensation of x-ray beam penumbra in conformal radiotherapy,"Sharpe, MB ; Miller, BM ; Wong, JW",3,24,7
2000,10.1118/1.1286591,Selecting beam weight and wedge filter on the basis of dose gradient analysis,"Dai, JR ; Zhu, YP",2,5,7
2000,10.1118/1.1286724,CPP calculation of multiple scattering distributions for charged particles penetrating compounds or mixtures,"Papiez, L ; Sandison, G ; Ning, X ; Lu, X",4,1,8
2000,10.1118/1.1286723,Measurements and calculations of thermal neutron fluence rate and neutron energy spectra resulting from moderation of <SUP>252</SUP>Cf fast neutrons:: Applications for neutron capture therapy,"Rivard, MJ",1,6,9
2000,10.1118/1.1286551,Dosimetry characterization of <SUP>32</SUP>P catheter-based vascular brachytherapy source wire,"Mourtada, FA ; Soares, CG ; Seltzer, SM ; Lott, SH",4,49,7
2000,10.1118/1.1286722,Prostate boundary segmentation from 2D ultrasound images,"Ladak, HM ; Mao, F ; Wang, YQ ; Downey, DB ; Steinman, DA ; Fenster, A",6,155,12
2000,10.1118/1.1287285,Experimental determination of the anisotropy function and anisotropy factor for model 6711 I-125 seeds,"Sloboda, RS ; Menon, GV",2,22,11
